date,title
1990-03-24,Theres Still A Lot Of Cleanup 
1990-03-25,Oil Gas Production Increases 
1990-04-02,Short Drive Without Motor Oil Worries Car Owner 
1990-04-05,Cleanup Efforts Continuing On Clay Lick Creek Following Oil 
1990-04-10,Oil Prices Dip To 8Month Low 
1990-04-10,Stocks Mixed Traders Await Earnings Word 
1990-04-11,Crude Futures Plunge
1990-04-11,May Crude Oil Futures Increase 
1990-04-11,Oil Futures Hit 14Month Low 
1990-04-12,Big Supply Low Demand Seen Hurting Oil Prices 
1990-04-12,Oil Futures Up Slightly After Slump By The Press Opec 
1990-04-12,OilPrice Slide Greased By Production Glut 
1990-04-12,Weak Demand Cause Crude Oil Price Slide 
1990-04-13,Oil Prices Resume Downward Turn 
1990-04-13,Opec Alarmed By Falling Oil Prices 
1990-04-13,Opec Minis Meeting On Oil Prices It Prices 
1990-04-13,Opec Ministers Worried By Declining Oil Prices 
1990-04-17,Moscow Cuts Off Supply Of Oil To Lithuanias Only Refinery 
1990-04-17,Oil Prices Boosted As Opec Talks Set 
1990-04-18,Cuts By Moscow Expected Lithuanians To Miss Crude Oil 
1990-04-18,Oil Cut 
1990-04-18,Soviets Threaten Sharp Reduction Of Oil Supplies 
1990-04-19,Crude Oil Lower 
1990-04-19,Crude Oil Natural Gas Flow To Lithuania Cut By Ussr 
1990-04-19,Crude Oil Prices Continue To Slide Opec Action Ineffective 
1990-04-19,Lithuania Says Moscow Cut Off Its Oil Supply 
1990-04-19,Lithuania Says Oil Supply Cut By Soviet Union 
1990-04-19,Lithuania Says Soviets Cut Oil Flow 
1990-04-19,Moscow Cuts Off Supply Of Oil Soviets Begin Economic Push 
1990-04-19,Natural Gas Supplies Cut 
1990-04-19,Opec Producers Urge Restraint Prices Fall 
1990-04-19,Soviets Shut Off Lithuanias Oil Supply 
1990-04-20,Crude Oil Futures Rise As Opec Agrees To Meet 
1990-04-20,I Opec Will Hold Special Meeting In Bid To Put Brakes On 
1990-04-20,Opec Calls Emergency Meeting On Prices 
1990-04-23,Earth Day Derailment Fouls River With Crude Oil 
1990-04-24,Crews Clean Up Oil Caustic Chemical After Train Derails 
1990-04-24,Tank Cars Rupture And Burn 
1990-04-24,Train Tankers Derail Spill Oil 
1990-04-25,Oil Futures Prices Drop 
1990-04-26,Exxon Cleanup Method Questioned 
1990-04-27,Exxon Unveils 1990 Cleanup Plan 
1990-05-01,Engine Oil Have An Intimate Relationship 
1990-05-01,Opec Ministers Agree On Cuts But Prices Fall 
1990-05-03,Opec Begins Emergency Meeting To Curb Excess Output 
1990-05-04,Opec Agrees To Cut Production To Boost Falling Prices 
1990-05-04,Opec Pact To Cut Output Meets Doubt 
1990-05-05,Analysts Doubt Gasoline Prices Will Drop By Much 
1990-05-10,Crude Oil Prices Spurt 
1990-05-13,Crude Oil Savings Bypass Consumers 
1990-05-13,Gas Prices High Crude Oil Costs Down 
1990-05-14,Editorials Gasoline Prices What Gives 
1990-05-17,Tankers Lost Crude Reaches British Shore 
1990-05-24,Crude Oil Leaks From Pipe To Lake 
1990-06-01,Gas Market Prices Fuel Speculation 
1990-06-01,Gas Prices Drop 
1990-06-06,Saudis Cut Oil Prices By 40 Cents Energy Futures Dip 
1990-06-09,Tanker Blast Fire Leaves 2 Dead 2 Missing That The Fuel 
1990-06-10,2 Crewmen Killed 2 Missing In Tanker Explosions Off Texas 
1990-06-10,2 Dead 2 Missing After Tanker Blasts 
1990-06-10,At Least Two Die In Offshore Oil Tanker Explosion 
1990-06-10,Explosion Kills 2 On Tanker Texas Coast Said To Be Safe 
1990-06-10,Explosion Rocks Tanker 
1990-06-10,Oil Tanker Blast Leaves Two Dead 
1990-06-10,Oil Tanker Explosion Fire Kill At Least 2 
1990-06-10,Tanker Blast In Kills 2 Injures Many 
1990-06-10,Tanker Explodes In Gulf At Least Two Killed 
1990-06-10,Two Die In Texas Oil Tanker Fire 
1990-06-11,Blasts Rip Tanker Burning Oil Spilled 
1990-06-11,Burning Supertanker Is Carrying 38 Million Gallons Of Crude Oil
1990-06-11,Explosions Cripple Oil Tanker Crews Fear Fiery Ship May Sink
1990-06-11,New Blasts Hit Tanker Oil Gushes 
1990-06-11,Tanker Slips Underwater Spills More Crude Oil Cargo 
1990-06-12,Analysts Gas Prices May Drop 
1990-06-12,Burning Tanker Spills More Oil 
1990-06-12,Fire On Tanker Under Control Hopes Up For Averting Big Spill
1990-06-12,Firefighters Try To Cool Searing Deck Of Mega Borg Chance 
1990-06-12,Foam Assault On Tanker Fire Waits Till Dawn 
1990-06-12,Tanker Stern Underwater Spilling More Crude Oil 
1990-06-12,Tankers Stern Awash Spilling More Oil 
1990-06-12,Texas Official State Unprepared For Large Spill 
1990-06-12,Waves Lap At Burning Tankers Stern 
1990-06-13,Norwegian Tanker Fire Brought Under Control 
1990-06-14,Mystery Oil Slick Cleaned Up 
1990-06-14,Oil Spill Estimate 3 Million Gallons 
1990-06-14,Oil Tanker Fire Under Control 
1990-06-14,OilMunching Microbes Set To Attack Texas Spill 
1990-06-15,Crews Battle 30Mile Oil Slick Small Fire Burns On Tanker 
1990-06-15,Crews Mop Up Tankers Oil Officials Will Experiment With 
1990-06-15,Tar Balls May Wash Ashore Experimental Cleaning Starts 
1990-06-16,Oil Nationalization Mulled By Fel Maragay 
1990-06-16,Slick Moves Towards Shore By Laura Tolley 
1990-06-17,Divers Try To Save Turtles From Oil Spill 
1990-06-17,Gulf Oil Slick Threatens Loggerhead Sea Turtles 
1990-06-17,Oil Slick Moves Towards Shore 
1990-06-17,Reds Try To Rescue Sea Turtles From Oil Slick 
1990-06-17,Tanker Fire Called Extinguished Oil Threatens Sea Turtles 
1990-06-18,Oil Leak Plugged Bacteria Help Clean 46mGallon Spill In Gulf
1990-06-20,Deregulation Of Oil Industry Also Approved 
1990-06-21,Crude Continues To Slide 
1990-06-22,Crews Transfer Crude From Wrecked Tanker 
1990-07-01,Soviets Lift Lithuanian Oil Embargo 
1990-07-01,To Trigger A Drop In Gasoline Prices 
1990-07-02,Despite Lower Cost Of Crude Oil Prices At The Pumps Hold 
1990-07-04,Gardner Pipeline Plan Deserves A Look 
1990-07-04,Gardner Pipeline Worthy Of Study 
1990-07-05,Build Up The Us Oil Reserve 
1990-07-19,Crude Oil Prices Expected To Drop On Supply Report 
1990-07-28,Kuwait Sending First Oil Shipment Since The Gulf War 
1990-07-28,Oil Prices Could Increase By Early Next Year 
1990-07-29,Us Gas Prices Likely To Jump 
1990-07-31,Time To Conserve On Crude Oil Says Don 
1990-08-03,Crude Oil Prices Surge After Iraqi Invasion Of Kuwait 
1990-08-03,Flow High The Sky Gas Prices Soaring 
1990-08-03,Higher Gasoline Prices Seen But No Lines 
1990-08-03,Middle East Conflict Rattles Markets Worldwide Oil Prices 
1990-08-04,Charged As Gas Costs Take Off 
1990-08-04,Crisis Fuels Gasoline Cost Hike 
1990-08-04,Gas Prices Already Climbing After Invasion 
1990-08-06,Gas Consumers Are Hit Overnight 
1990-08-06,Iraq Closes One Of Two Pipelines In Turkey 
1990-08-07,Mideast Crisis Rocks Stock Market 
1990-08-07,Stock Market Falls As Oil Prices Soar 
1990-08-07,The Iraqi Invasion Oil Prices Increase Sharply Again World Financial Markets
1990-08-08,Pickens Says Greed Causes Gasoline Price Increases 
1990-08-09,Audis To Boost Pumping Oil Prices Fall Walter Andrews 
1990-08-09,Crude Oil Prices Soften On 
1990-08-10,Us Oil Prices Ease Foreign Unchanged 
1990-08-11,Just I How Low Will The Stock Battle Crude Oil Teaks Out 
1990-08-11,Oil Imports Show Dependence 
1990-08-12,BRADY GULF CRISIS COULD CUT ECONOMYS GROWTH RATE IN HALF
1990-08-12,Profit From Gas Price Increases Was Shared 
1990-08-12,Who Got The Money From Gas Price Hikes 
1990-08-14,Curmudgeons Guide Oil Pricing Made Simple And Costly 
1990-08-14,Oil Pricing Made Simple And Instantaneously High 
1990-08-15,Oil Companies Maintain Big Margin Between Crude Oil 
1990-08-16,Increased Supply Increased Cost 
1990-08-17,Despite Supply Gas Prices Might Increase 
1990-08-17,Even If Oil Is More Plentiful Gasoline Prices May Still Go 
1990-08-17,Gas Prices Will Remain Higher Says Oil Industry 
1990-08-17,Increased Oil Supply May Not Benefit Us 
1990-08-17,Oil Industry Gas Prices Will Remain Higher 
1990-08-17,Prices To Stay High Oil Producers Say 
1990-08-17,Report Hike In Oil Output Wont Help Us 
1990-08-18,Japan Plans To Process More Crude Oil 
1990-08-22,Oil Pricing Simple Costly 
1990-08-23,Crude Oil Futures Hit FiveYear High 
1990-08-23,Crude Oil Prices Reach Highest Level Since 85 
1990-08-23,Crude Oil Prices Top 31 A Barrel 
1990-08-23,Oil Gets Costliers Middle East News Hurts Stocks Bond 
1990-08-23,Stocks Bonds Dip As Oil Prices Soar 
1990-08-24,Arco Ends Price Freeze 
1990-08-24,Oil Industry Explains Its View Of The Current Pricing Problem 
1990-08-24,Solvent Triggers Blast At Refinery 
1990-08-24,Some Fuel Shortages Claimed 
1990-08-24,Stock Prices Plummet Amid Gulf Crisis Fears 
1990-08-25,Viewpoint Why Gas Prices Went Up So Soon After Iraq Invasion
1990-08-26,China Seeks Foreign Help To Develop Oil Sector 
1990-08-27,As Gulf Tension Abates Oil Prices Take Tumble 
1990-08-28,Crude Plunges 401 A Barrel 
1990-08-28,Law Of Gravity May Not Apply To Gasoline Prices 
1990-08-28,Moffett Urges Federal Action If Gas Pump Prices Dont Drop 
1990-08-28,Oil Prices Fall Dont Look For Relief At Pump 
1990-08-29,Moffett Leaning Toward Federal Control Of Big Oil 
1990-08-30,Exxon Exec Defends Price Hike Official Cites R Inventory 
1990-08-30,New York Blue Chips End Firm As Crude Price Falls 
1990-08-30,Oil Prices Dip But Motorists Still Pay Price 
1990-09-01,Gas Crude Oil Prices Rise 
1990-09-02,Dont Blame Prices An On Us Oil Companies 
1990-09-02,Us Holding Firm On Oil Reserve 
1990-09-03,Gas Pump Disappointment 
1990-09-05,6 Months Needed For Oil Production 
1990-09-05,Major Oil Companies Deny Gouging Charges 
1990-09-08,The Price At The Pump 
1990-09-11,Worldnation Fearing Outcry Oil Companies Seeking To Hold 
1990-09-12,Crude Oil Gasoline Different 
1990-09-14,Doe Secretary Sees No Gouging By Oil Industry 
1990-09-14,Energy Secretary Reports No Gouging In Oil Prices 
1990-09-14,Oil Pricing Reasonable Official Says 
1990-09-16,Gulf Crisis Oil Companies Taking Steps To Hide Profits 
1990-09-16,Oil Companies Scramble To Hide Large Profits Avoid Public 
1990-09-19,Gulf No Crisis For Work Force 
1990-09-20,Crude Prices Regain Early Losses By Walter Andrews Cents 
1990-09-20,Oil Surges To 35 A Barrel For Another Futures Market Record
1990-09-21,Jump In Price Of Crude Oil Futures To Raise Consumers Cost 
1990-09-26,Crude Price Increases Will Hit Hard Gas 2 Gallon Regular 
1990-09-26,Paying Up Gap Between Local National Gas Prices Shrinking 
1990-09-28,Gulf Tensions Push Oil Prices Above Ignore The News From 
1990-09-29,Another Rise Is Possible 
1990-09-30,War Fears Not Shortages Send Oil Prices Skyrocketing 
1990-10-01,Business Industries Here Feel Oil Price Increase 
1990-10-01,Farm Costs May Be Hiked By Increase In Oil Prices 
1990-10-01,Town Marks Polhill Return Higher Oil Prices Will Boost Farm 
1990-10-09,OilPrice Drop Seen by Yamani
1990-10-17,Oil Price Up 94 a Barrel To 3889
1990-11-02,PRICE RISE BLAMED ON SPECULATION The Washington Post
1990-12-25,Oil Industry Readies for Change in 90s
1991-01-04,State Panel Probes Oil Gas Pricing 
1991-01-09,Oil Prices Fall As Talks Last Longer 
1991-01-12,Oil Market Is So So Volatile Mention War Legend Crude 
1991-01-14,Oil Prices Soar Stocks Down In Light Pessimistic Trading 
1991-01-15,Fuel Price Dip May Be ShortLived 
1991-01-16,Oil Prices Soar Then Tumble In Reaction To Strike On Iraqis 
1991-01-16,Stocks Bonds Skyrocket On Strength Of Us Attack 
1991-01-17,Bush Orders Release Of Nations Strategic Oil Reserves 
1991-01-17,Oil Plunges Stocks Surge On Successful Gulf Strike 
1991-01-17,Oil Prices Collapse Decline Biggest Ever 
1991-01-17,Oil Prices Shoot High Tumble As Bush Releases Petroleum 
1991-01-17,Oil Prices Soar As War Begins 
1991-01-17,Some Oil Companies Freeze Gasoline Prices 
1991-01-17,Stocks Bonds Surge Oil Collapses 
1991-01-17,Stocks Soar Oil Prices Take A Tumble 
1991-01-18,Bush Allows Use Of Reserve Crude Oil 
1991-01-18,Stocks Soar Oil Pi Lower Prices Wont Come Soon Tn Maine
1991-01-18,Wholesale Prices Fall Impact Of Latest Development Unclear 
1991-01-19,Local Gas Prices Jump Again Despite Drop In Crude Oil Costs 
1991-01-19,War Puts Oil On Wild Roller Coaster Ride 
1991-01-20,Oil Prices Up As Traders Fear Longer War Than Expected 
1991-01-21,Gasoline Prices On Way Down Amid Military Success 
1991-01-24,Gulf Oil Spill May Mean Years Of Havoc 
1991-01-25,Exxon Has Threefold Profit Rise
1991-01-25,Iraqis Create Huge Oil Slick 
1991-01-26,Iraqis Flooding Gulf With Oil Spill Tops Valdez 
1991-01-26,Motorists Ride Out Crude Shocks 
1991-01-26,OIL SPREADING OFF KUWAIT POSES ECOLOGICAL DISASTER
1991-01-27,Gulf War Pushes Oil Expert Into High Gear 
1991-01-27,Oil Analyst Continually Checks Gulf 
1991-01-27,War Trans Oil Trader On Roller Coaster 
1991-01-28,Gasoline Pricing Habits Ignore Reality 
1991-01-29,Reality Left Behind In Oil Predictions 
1991-01-30,Crude Prices Rise Close To 1 Barrel 
1991-01-30,Gas Prices Fall To August Level 
1991-01-30,Gas Prices Falling Slowly 
1991-01-30,Much Of Us Crude Reserve Cheap Grade Of Oi 
1991-01-30,Oil Low Quality Of Reserve Fails To Attract Buyers 
1991-01-30,Oil spill threatens Persian Gulf wildlife
1991-01-30,Us Has Oil Thats Hard To Sell By The Associated Press 
1991-02-02,The Oil Pits Settle Down 
1991-02-03,Persian Gulf War Pushes Oil Trader Into High Gear 
1991-02-14,War Outcome Could Cause Oil Profits Drop 
1991-02-15,Crude Game Gulf War Outcome Could Cause Abrupt Drop In Oil 
1991-02-15,Gulf War Outcome Could Cut Oil Profits 
1991-02-15,Major Oil Firms Enjoy Large Profits 
1991-02-15,Oil Companies Big Profits May Not Last 
1991-02-15,Oil Firms Profits Increase 77 Percent 
1991-02-15,Oil Profits Up But No Price Gouging 
1991-02-15,Outcome Could Cut Oil Prices 
1991-02-15,Pumped Up Profits On Oil Whether Consumers Were Gouged 
1991-02-16,High Crude Prices Bring Windfall To Oil Companies 
1991-02-17,Oil Companies See Huge Windfalls But Of I Sharply If A 
1991-02-22,Crude Prices Plunge Hit PreGulf War Levels 
1991-02-22,Oil Prices Set New Low In Persian Gulf Crisis 
1991-02-23,Market In Limbo Dance Oil Traders Wondering How Low Crude 
1991-02-24,Just How Low Can Oil Price Go 
1991-02-25,Markets Wars Success Bodes Well 
1991-02-25,Oil Companies Profiting From Gulf Conflict 
1991-02-27,Oil Companies Profit From Gulf War 
1991-03-06,Oil Companies Profit From War Dallas 
1991-03-12,Opec Opens First Postwar Meeting 
1991-03-12,Opec Split Over Oil Production Cut 
1991-03-13,Opec Agrees To Restrain Oil Production 
1991-03-13,Opec Decides To Restrain Oi Production About 5 Percent 
1991-03-19,Oil Prices Gush On News Soviets Will Slash Exports 
1991-03-23,Oil Prices Dip After Generally Strong Week 
1991-04-01,Fuel Costs Are Easing For Farmers 
1991-04-01,Report Wars End Should Ease Farmers Fuel Costs 
1991-04-01,The Dispatch Government Predicts Lower Fuel Costs 
1991-04-01,Yakima Indians Sue Exxon Over Valdez Spill 
1991-04-02,End Of War Should Cut Fuel Costs On Farms 
1991-04-05,Oil Prices Climb Higher 
1991-04-09,Gasoline Prompts Oil Rally 
1991-04-09,Government Details Valdez Damage Says Harm Continues 
1991-04-10,Oil Traders Slow Down 
1991-04-10,Wednesday April In Valdez Oil Spill Cleanup Consortium 
1991-04-11,Experts Arent Worried About Low Gas Supply 
1991-04-11,Oil Prices Reach 2Month High 
1991-04-11,Oil Up Sharply As Gas Supply Sinks Lower 
1991-04-13,Oil Future Hurie Over 
1991-04-13,Some Up Some Mixed On Commodity Market 
1991-04-14,Burning Oil Tanker Threatens Disaster Spill Could Foul 
1991-04-14,Rescuers Try To Contain Spill From Oil Tanker 
1991-04-15,Italian Army Moves In To Clean Beaches 
1991-04-15,Italians Worried Oil Spill May Foul Tourist Season 
1991-04-15,Oil Spill Burning Supertanker Sinks Off Italian Coast 
1991-04-15,Spill May Spread To French Riviera 
1991-04-15,Tides Push Oil Away From Italy 
1991-04-16,Old Ocean Fire Reduces Phillips Oil Production 
1991-04-16,Soldiers Clean Up Tar Oil 
1991-04-17,Spills Impact On Ecology Doubted 
1991-04-18,Low Gas Supply Boosts Oil 
1991-04-19,Crude Oil Prices Slip 
1991-04-20,Big Rise Expected In Gas Prices 
1991-04-21,A Walk On The Beach Shows Best Worst Florida Has To Offer
1991-04-21,Texas Oil Production Increases 
1991-04-24,Hart Oil Spill Fines Measure Advances 
1991-04-25,Big Oil Profits Draw High Protests 
1991-04-25,Consumer Groups Blast Jump In Oil Profits 
1991-04-25,OilSpill Protection Bill Goes To Gov 
1991-05-03,Oil Cartel Cuts Output Below Gulf War Highs Production 
1991-05-07,Wilderness Society Tallies Oil Spills 
1991-05-09,Oil Market Jumps On News Of Fires 
1991-05-10,Cleanup Crews Begin Last Season In Alaska 
1991-05-10,Wholesale Prices In April Inflation Rise Before Comes 
1991-05-16,Economic Recovery Could Be Very Near 
1991-05-16,Expert Crude Prices Expected To Go Up 
1991-05-18,Japans April Trade Surplus Up Sharply 
1991-05-21,Us To Allow California Crude Oil Exports 
1991-05-23,Vietnam Png Hold Oil Exploration Hope 
1991-05-25,Artie Oil Tracts For Sale 
1991-05-25,Oil Prices Head Above 21 
1991-05-25,Soybean Futures Down As Market Thins Out 
1991-05-27,Iranian Leaders Tell Oil Officials They Want Closer Ties To 
1991-05-28,Tokyo Firms Eager To Tap Hanois Oil 
1991-05-30,Oil Futures Make Retreat 
1991-05-31,Prices On Downward Trend 
1991-06-02,Oil Traders Cleared Of War Swings 
1991-06-03,Oil Prices Change Little 
1991-06-07,Commodity Market To Begin Trading Sour Crude Oil 
1991-06-09,Texas Pipeline Spills Crude Oil Into River 
1991-06-09,Workers Cleaning Brazos After CrudePipeline Spill 
1991-06-10,Ueaiers Pump Up Price Of Gasoline Many Buy For Less But 
1991-06-11,Gasoline Prices Continue Rising Despite Drop In Wholesale Costs
1991-06-13,Gulf Tensions Send Oil Up 
1991-06-14,Oil Futures Take Tumble 
1991-06-22,Dumping By Tankers Investigated Wastes From Oil Companies 
1991-06-25,Where Does Oil Come From 
1991-06-26,Natural Gas Firms See No End To Price Plunge 
1991-06-26,Oil Industry Pro Competition Low Natural Gas Prices Blamed 
1991-06-26,Peace In The Gulf Brings Weaker Oil Profits 
1991-06-29,Crude And Heating Oil Futures Rise Gas Prices Dip 
1991-07-22,TANKER FIRE OFF AUSTRALIA SPILLS TONS OF CRUDE
1991-07-27,Little Change In Worlds Crude Oil Prices 
1991-08-14,Praise For Local Esso Employees By Pang Hin Yue 
1991-08-17,Oil Firms Settle 75 Price Suit 
1991-08-19,Soviet Coup Triggers Big Spurt In Oil Prices Pitu New York 
1991-08-31,Crude Oil To Remain As Nation Top Earner 
1991-09-21,Foreign Oil Addiction Leaves Country Vulnerable 
1991-09-27,Opec Loosens Spigot For Iraqi Oil 
1991-10-09,Canadian Oil Pipeline Closure Boosts Bands Traffic Tanker 
1991-10-11,Ventura Firm Seeks To Build Oil Pipeline 
1991-10-17,Oil Prices Reach 8Month High While Pump Prices Keep Falling
1991-10-18,While Crude Prises Rise Gas Prices Continue To Fall 
1991-11-30,Crude Oil Prices Up Futures Mixed 
1992-01-01,Heating Oil Prices Drop Then Rise Again 
1992-01-04,Cleanup Is Under Way On Oil Spill In Alaska 
1992-01-05,Crude Oil Spills Into Alaskan Waters 
1992-01-06,Another Spill Hits Alaska 
1992-01-06,Cleanup Begins For Alaskan Weekend Spill 
1992-01-06,Northwest News Oil Spill Cleanup Hindered By Cold 
1992-01-06,Oil Production Continues Drop 
1992-01-06,Opportunities That Exist In The Oil Industry 
1992-01-07,Crews Try To Recover Crude 
1992-01-09,Oil Prices Fall To 12Month Low 
1992-01-10,Russians May Get Help On Oil Sale 
1992-01-10,Us Consumers Not Seeing Benefits Of Lower Wholesale Oil Prices
1992-01-11,Down Cents At Wholesale Level Oil Price Drops Not 
1992-01-11,Oil Prices Dip Sharply But Not For Consumers Energy 
1992-01-11,Oil Prices Fall But Consumers Are Not Feeling The Relief 
1992-01-11,Oil Prices Fall But Not At Pumps Consumers Aren t Getting 
1992-01-11,Oil Prices Low But Benefits Sli 
1992-01-11,Oil Prices Low But Consumers Dont See Relie 
1992-01-11,Oil Prices Low But Consumers Dont See The Benefits 
1992-01-11,Oil Prices Low But No Relief 
1992-01-12,Dropping Us Oil Prices Arent Showing At Pump 
1992-01-12,Iraq May Resume Crude Oil Exports Very Soon 
1992-01-13,It Was A Good Year For Opec Oil Records Show 
1992-01-14,Gas Prices Higher In Portsmouth Area 
1992-01-14,Oil Prices Plunge But Customers Will Not See Large Drop 
1992-01-14,Oil Prices Show Big Gains 
1992-01-16,Saddam Still Influencing Oil Prices 
1992-01-16,Soybean Futures Higher 
1992-01-16,Unstable Peace A Year After Gulf Wars Start Saddams 
1992-01-19,Several Factors Contribute To Lower Prices At The Pump 
1992-01-21,Futures Prices Decline 
1992-01-21,Gas Prices Drop To 10Month Low 
1992-01-21,Iran Algeria To Trim Crude Oil Production 
1992-01-22,Consumers Seeing Lower Pump Prices 
1992-01-22,Customers Getting A Break At Gas Pumps 
1992-01-22,Plentiful Oil Supplies Pushing Prices Down At The Gas Pump
1992-01-22,WorldOil Glut Driving Price Of Gasoline Lower 
1992-01-23,Juice Futures Plunge 
1992-01-23,Opec Cutbacks Boost Oil 
1992-01-24,Oil Usage On The Rise Since November Which Had Been 
1992-01-25,Gas Futures Reach New Low 
1992-01-25,Revised Oil Pipeline Plan Draws Fire 
1992-01-26,World Oil Industry Bounces Back 
1992-01-28,Energy Futures Increase 
1992-01-29,Good News New Fuel Price Cuts By March 
1992-01-29,Gulf War Said Blame For Woes At Ashland Oil 
1992-01-29,Heating Oil Prices Freeze While They Drop Across The Border 
1992-01-31,Imports Increase As Oil Price Drops 
1992-02-06,Oil Futures Take Jump 
1992-02-08,Demand Sparks Oil Prices 
1992-02-10,Opec President Wants To Slash Oil Production To Bolster Prices
1992-02-13,Futures Rise Over Opec 
1992-02-13,Opec Opens Crucial Meeting On Oil Output Cuts 
1992-02-14,Opec Nations Appear Close To Output Cut 
1992-02-14,Opec Nations Near Accord On Output Limit To Boost Prices 
1992-02-15,Opec Part Alls For Oil Cutback 
1992-02-15,Opec Seeks Oil Production Cut 
1992-02-18,Oil Prices Dive After Opec Cut 
1992-02-18,Prices Plunge 
1992-02-20,Rally Boosts Oil Futures 
1992-02-22,Natural Gas Prices Climb 
1992-02-26,Oil Gas Futures Rebound 
1992-02-28,Oil Industry New Futures Commodity Can Make Big Impact 
1992-02-28,Rally Pushes Up Oil Prices 
1992-02-29,Exchanges Oil Futures Going Sour 
1992-02-29,Gas Futures Up Oil Down 
1992-02-29,Traders Get New Flavor Of Crude Oil 
1992-03-02,Russia To Unleash Oil Prices 
1992-03-03,Russia To Lift Domestic Price Controls On Oil 
1992-03-03,Weather Fears Spur Gains In Grain Sales 
1992-03-05,Oil Prices End Mixed 
1992-03-07,Tank Ruptures Leaks Crude Oil 
1992-03-10,Oil Prices Rally Upwards 
1992-03-11,Oil Up In Quiet Market 
1992-03-12,Oil Trade Slow Price Down 
1992-03-13,Crude Oil Fire Causes Few Problems Most Families Get Ok To 
1992-03-16,Average Gasoline Pump Price Falls 
1992-03-17,Gas Prices Slide After Brief Increase 
1992-03-21,Iraq Move Depresses Oil 
1992-03-26,Fines Expected In Sadler Oil Spill 
1992-03-26,Old Engine Oil Could Become New Gas At Houston Refinery 
1992-03-27,Gasoline Rally Boosts Oil 
1992-03-28,Oil Futures Slide Further 
1992-03-29,Sell Oil Company Stocks Now Or Ride Out I Strategic Energy 
1992-03-31,Crude Prices Rise Slightly 
1992-04-02,Tanker Oil Shipment Weighed 
1992-04-03,Rises On Rises On Opec Cuts 
1992-04-04,Oil Prices Jump Above 20 
1992-04-04,Opec Nations Trimmed Production Last Month 
1992-04-04,Opec Oil Flow Prices Increasing 
1992-04-04,Wall Street Report Dow Recovers From Deficit 
1992-04-05,Drivers Can Thank Saudis From Bottom Of Their Tanks 
1992-04-05,Opec Misses Target On Oil Cuts 
1992-04-07,Higher Oil Prices Boost Stock Market 
1992-04-07,Oil Prices Hit Yearly High 
1992-04-07,Wall Street Report Stock Prices Up In Slow Trading 
1992-04-13,Oil Spills Meet Match In Tiny Glass Beads 
1992-04-16,Canada Firm Drops Plans For Oil Pipeline Across Puget Sound
1992-04-17,Cleanup Workers Sue 
1992-04-17,Oil Futures Surge Again 
1992-04-21,Saudis Say No More Arms Will Go To Iraq 
1992-04-21,Speaker Oil Spill Was No Surprise 
1992-04-22,Heating Oil Hits New High 
1992-04-23,Gas Prices Blamed On Suppliers 
1992-04-24,Opec Agrees To Pump Oil Steadily Through Spring 
1992-04-25,Opec Agrees To Hold Oil Pumping Steady 
1992-04-25,Opec To Maintain Output Despite Irans Call For Cut Oil 
1992-04-30,Stepping Nnam Oil Price Hits Oil Hit High For For 1qq 
1992-05-02,Crude Prices Close Mixed 
1992-05-04,Sea Collision Causes Oil Spill In Aegean 
1992-05-04,Ships Collide Crude Oil Spilled 
1992-05-04,Tankers Collide Crude Oil Spills 
1992-05-05,Gasoline Lifts Oil Prices 
1992-05-06,Oil Falls From Years High 
1992-05-07,Gas Prices Back Or The Rise In The Area 
1992-05-07,Oil Prices Mixed 
1992-05-09,Exxon Wins PriceFixing Case Over Offshore Oil 
1992-05-09,Oil Rises In Quiet Session 
1992-05-13,Oil Prices Drop After Rally 
1992-05-13,Plains Resources to acquire Stocker Resources
1992-05-16,Oil Prices Regain Ground 
1992-05-21,Its Costing A Lot More To Fill Tank Gasoline Industry 
1992-05-21,Oil Mixed As Traders Watch Opec 
1992-05-22,Higher Oil Prices Might Create Drag On Economic Recovery 
1992-05-22,Opec Crude Oil Output Decreases 
1992-05-23,Oil Cartel Agrees On Slight Increase 
1992-05-23,Opec Agrees To Hold Pumping Steady 
1992-05-23,Opec Oil Production Accord Reached 
1992-05-23,Opec Reaches Accord 
1992-05-23,Opec Seeks Small Hike In Oil Output 
1992-05-23,Opec To Increase Oil Production 
1992-05-27,Dow Drops After Oil News 
1992-05-27,Dow Sinks After Report Suggests Oil Price Hike 
1992-05-27,Higher Oil Prices Could Threaten Recovery 
1992-05-27,Market Declines After Oil News 
1992-05-27,Oil Price Hike Could Hinder Recovery Economy Analysts 
1992-05-27,Oil Prices Soar As Saudis Change Stance On Prices 
1992-05-27,Rumors About Oil Price Hike Send Some Stocks Soaring Others 
1992-05-27,Saudi Reverse Lights Inflation Worry 
1992-06-01,Cleanup Launched After Oil Spillage Into Lavara River 
1992-06-01,Iraq Getting Ready To Resume Oil Exports 
1992-06-06,Oil Prices Hit 1992 High 
1992-06-09,I Oil Drops In Slow Session 
1992-06-09,Oil Line Break Cause Probed 
1992-06-10,Oil Clips In Dull Trading 
1992-06-18,Oil Firms Accused Of Price Gouging 
1992-06-19,No Spills Oil Carriers Are Told 
1992-06-20,Oil Prices Mostly Higher 
1992-06-20,Oil Prices Rise As Traders Wait 
1992-06-23,Dow Continues Slide With Another Drop 
1992-06-23,Iraq Un Iraq Un Agree Oil Agree On Oil Export Proposal 
1992-06-24,Oil Prices Show Increase 
